created_at,id,text,geo,coordinates,lang,timestamp_ms
Wed Sep 30 15:27:30 +0000 2015,649244185351090200,: Budget 2016 : baisse des APL de 225 millions d'euros pour financer l'accueil des ,,,fr,1443626850818
Wed Sep 30 15:27:35 +0000 2015,649244206171586600,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443626855782
Wed Sep 30 15:27:36 +0000 2015,649244207815753700,: ,,,fr,1443626856174
Wed Sep 30 15:27:38 +0000 2015,649244217970159600,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626858595
Wed Sep 30 15:27:41 +0000 2015,649244230653734900,Pourquoi les Français ne veulent pas des migrants  ,,,fr,1443626861619
Wed Sep 30 15:27:43 +0000 2015,649244238417367000,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626863470
Wed Sep 30 15:27:44 +0000 2015,649244244054556700,": Les ""migrants"" ont disparu par enchantement ??? Ils sont où messieurs les journalistes ??? 😳😳",,,fr,1443626864814
Wed Sep 30 15:27:44 +0000 2015,649244244381712400,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626864892
Wed Sep 30 15:27:44 +0000 2015,649244244297785300,"Il serait donc dangereusement dangereux de parler du danger de millions de migrants. Les mots tuent, les faits sont sans impoance. ",,,fr,1443626864872
Wed Sep 30 15:27:46 +0000 2015,649244251298119700,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443626866541
Wed Sep 30 15:27:46 +0000 2015,649244251478331400,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443626866584
Wed Sep 30 15:27:49 +0000 2015,649244262203326500,: Baisse des ,,,fr,1443626869141
Wed Sep 30 15:27:51 +0000 2015,649244270814232600,": ""Tous ces ",,,fr,1443626871194
Wed Sep 30 15:27:53 +0000 2015,649244278699462700,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443626873074
Wed Sep 30 15:27:56 +0000 2015,649244294608457700,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626876867
Wed Sep 30 15:27:57 +0000 2015,649244297863163900,: Pourquoi les Français ne veulent pas des migrants  ,,,fr,1443626877643
Wed Sep 30 15:28:04 +0000 2015,649244326413922300,Migrants et no border quittent les rochers sans heus direction le centre de la croix rouge de ,,,fr,1443626884450
Wed Sep 30 15:28:06 +0000 2015,649244333871382500,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443626886228
Wed Sep 30 15:28:07 +0000 2015,649244337365209100,: Baisse des ,,,fr,1443626887061
Wed Sep 30 15:28:15 +0000 2015,649244372530298900,: ,,,fr,1443626895445
Wed Sep 30 15:28:16 +0000 2015,649244377290833900,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443626896580
Wed Sep 30 15:28:19 +0000 2015,649244388191805400,: Des migrants se conveissent au christianisme en Allemagne  via,,,fr,1443626899179
Wed Sep 30 15:28:30 +0000 2015,649244436178841600,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443626910620
Wed Sep 30 15:28:35 +0000 2015,649244455975977000,Ce sont les + pauvres par la baisse de leur APL ( 250 millions d'€) qui vont payer l'installation des migrants ! Honte à 7 gauche  ,,,fr,1443626915340
Wed Sep 30 15:28:40 +0000 2015,649244476217671700,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443626920166
Wed Sep 30 15:28:44 +0000 2015,649244495909900300,: ,,,fr,1443626924861
Wed Sep 30 15:28:45 +0000 2015,649244499814826000,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626925792
Wed Sep 30 15:28:46 +0000 2015,649244500699824100,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443626926003
Wed Sep 30 15:28:46 +0000 2015,649244503182868500,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443626926595
Wed Sep 30 15:28:47 +0000 2015,649244505233825800,: PS MENTEURS !!!!  je cite . Paris recevra 30 000 ,,,fr,1443626927084
Wed Sep 30 15:28:47 +0000 2015,649244508039848000,: Le gouvernement va réduire l'aide au logement pour financer l'accueil des ,,,fr,1443626927753
Wed Sep 30 15:28:53 +0000 2015,649244534199746600,: ,,,fr,1443626933990
Wed Sep 30 15:28:57 +0000 2015,649244547441107000,: Pourquoi les Français ne veulent pas des migrants  ,,,fr,1443626937147
Wed Sep 30 15:29:02 +0000 2015,649244569201188900,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443626942335
Wed Sep 30 15:29:05 +0000 2015,649244581331107800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443626945227
Wed Sep 30 15:29:05 +0000 2015,649244583004663800,Effroyable prédiction de Poutine concernant l’Europe et la crise des migrants  via @,,,fr,1443626945626
Wed Sep 30 15:29:07 +0000 2015,649244589832994800,,,,fr,1443626947254
Wed Sep 30 15:29:09 +0000 2015,649244600859803600,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443626949883
Wed Sep 30 15:29:20 +0000 2015,649244646158266400,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443626960683
Wed Sep 30 15:29:22 +0000 2015,649244655284949000,: Baisser les ,,,fr,1443626962859
Wed Sep 30 15:29:26 +0000 2015,649244668660744200,: Les ,,,fr,1443626966048
Wed Sep 30 15:29:29 +0000 2015,649244684901089300,: Baisse des ,,,fr,1443626969920
Wed Sep 30 15:29:35 +0000 2015,649244706220716000," Parce qu'ils sont mal gouvernés, justement, par des réfugiés migrants!",,,fr,1443626975003
Wed Sep 30 15:29:40 +0000 2015,649244729104834600,": A la frontière franco-italienne, le camp de migrants de Vintimille évacué  ",,,fr,1443626980459
Wed Sep 30 15:29:50 +0000 2015,649244772704624600,: Les migrants de facebook ici c pas l'Allemagne on vs accueil pas ns,,,fr,1443626990854
Wed Sep 30 15:29:52 +0000 2015,649244778882859000,Arrêter de parler de Morano et parler des 250 million d'€ pris sur le budget des APL pour les affecter aux migrants Honte au PS ,,,fr,1443626992327
Wed Sep 30 15:29:55 +0000 2015,649244793202176000,: Budget 2016 : baisse des APL de 225 millions d'euros pour financer l'accueil des ,,,fr,1443626995741
Wed Sep 30 15:30:07 +0000 2015,649244844322369500,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443627007929
Wed Sep 30 15:30:08 +0000 2015,649244846142697500,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627008363
Wed Sep 30 15:30:10 +0000 2015,649244856552964100,VIDEO. Un campement d'une trentaine de migrants évacué à Vintimille  ,,,fr,1443627010845
Wed Sep 30 15:30:12 +0000 2015,649244864119443500,: Des migrants se conveissent au christianisme en Allemagne  via,,,fr,1443627012649
Wed Sep 30 15:30:16 +0000 2015,649244881622319100,: ,,,fr,1443627016822
Wed Sep 30 15:30:17 +0000 2015,649244884528926700,: Le gouvernement Français accueil les migrants mais refuse les visas aux Chrétiens d’Orient ,,,fr,1443627017515
Wed Sep 30 15:30:30 +0000 2015,649244938056695800,: ,,,fr,1443627030277
Wed Sep 30 15:30:30 +0000 2015,649244940887806000,: VIDEO. Un campement d'une trentaine de migrants évacué à Vintimille  ,,,fr,1443627030952
Wed Sep 30 15:30:31 +0000 2015,649244944448782300,"Interview intéressante, même si je ne suis pas d'accord avec tout ce qui est dit de notre pays - via  ",,,fr,1443627031801
Wed Sep 30 15:30:39 +0000 2015,649244977520885800,":  cite Jean-Baptiste Eyraud (DAL) et le ""traitement curieux des priorités en fonction de l'actualité"".…",,,fr,1443627039686
Wed Sep 30 15:30:41 +0000 2015,649244985003503600,: L'acteur Orlando Bloom auprès de migrants à la frontière gréco-macédonienne  ,,,fr,1443627041470
Wed Sep 30 15:30:43 +0000 2015,649244995304706000,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627043926
Wed Sep 30 15:30:48 +0000 2015,649245016322383900,": On a trouvé de l'eau salée sur Mars, encore dix minutes et on va trouver un bateau de migrants à la dérive dessus.",,,fr,1443627048937
Wed Sep 30 15:30:54 +0000 2015,649245041131659300,": La maison de, déjà prête à accueillir des migrants!
Non, je plaisante. Lavoine n'en veut pas.

. http://t…",,,fr,1443627054852
Wed Sep 30 15:31:05 +0000 2015,649245086769913900,": Nos aistes st des saints médiatiques, ils donnent pour les migrants mais pas pour nos 140000 SDF dont 36000 enfants. …",,,fr,1443627065733
Wed Sep 30 15:31:08 +0000 2015,649245096332914700,: VIDEO. Un campement d'une trentaine de migrants évacué à Vintimille  ,,,fr,1443627068013
Wed Sep 30 15:31:12 +0000 2015,649245113932251100,": La maison de, déjà prête à accueillir des migrants!
Non, je plaisante. Lavoine n'en veut pas.

. http://t…",,,fr,1443627072209
Wed Sep 30 15:31:14 +0000 2015,649245122677313500,Effroyable prédiction de Poutine concernant l’Europe et la crise des migrants  via @,,,fr,1443627074294
Wed Sep 30 15:31:16 +0000 2015,649245132097720300,: L’autre victoire de Poutine : les migrants reconstituent le bloc de l’Est cher à l’URSS ,,,fr,1443627076540
Wed Sep 30 15:31:17 +0000 2015,649245136342360000,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627077552
Wed Sep 30 15:31:20 +0000 2015,649245149315362800,Il faut lire toute la presse. C'est édifiant et révélateur. ,,,fr,1443627080645
Wed Sep 30 15:31:36 +0000 2015,649245217879662600,: ,,,fr,1443627096992
Wed Sep 30 15:31:37 +0000 2015,649245220077482000,: Budget 2016 : baisse des APL de 225 millions d'euros pour financer l'accueil des ,,,fr,1443627097516
Wed Sep 30 15:31:39 +0000 2015,649245229799862300,: J'aime entendre ,,,fr,1443627099834
Wed Sep 30 15:31:43 +0000 2015,649245243662016500,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443627103139
Wed Sep 30 15:31:51 +0000 2015,649245277350666200,: ,,,fr,1443627111171
Wed Sep 30 15:31:53 +0000 2015,649245286074814500,: L'Europe accueille des ,,,fr,1443627113251
Wed Sep 30 15:31:53 +0000 2015,649245286364237800,"« Si les politiciens de l’UE ne se réveillent pas à temps, en moins d’une année l’enfer se déchaînera en Europe ",,,fr,1443627113320
Wed Sep 30 15:31:53 +0000 2015,649245286695587800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627113399
Wed Sep 30 15:31:55 +0000 2015,649245294975127600,": Les Allemands ont besoin de main d'œuvre...
Savent-ils que les Migrants ne veulent pas de travail juste de l'argent ?
…",,,fr,1443627115373
Wed Sep 30 15:31:58 +0000 2015,649245309864947700,": A LA UNE | Porait de Khan : étudiant, père, réfugié | ",,,fr,1443627118923
Wed Sep 30 15:32:10 +0000 2015,649245360183988200,: Rappochoc : Pourquoi faut-il cesser de recevoir des migrants ? | Mouvement pour la Remigration. ,,,fr,1443627130920
Wed Sep 30 15:32:12 +0000 2015,649245364906782700,: Allemagne : des pauvres expulsés pour pouvoir accueillir les migrants  via,,,fr,1443627132046
Wed Sep 30 15:32:12 +0000 2015,649245367427399700,": « Si les politiciens de l’UE ne se réveillent pas à temps, en moins d’une année l’enfer se déchaînera en Europe /…",,,fr,1443627132647
Wed Sep 30 15:32:13 +0000 2015,649245369545662500,": ""Au Parlement européen, j'ai été la seule de mon groupe à prendre position contre les quotas de migrants"" ",,,fr,1443627133152
Wed Sep 30 15:32:16 +0000 2015,649245382183100400,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627136165
Wed Sep 30 15:32:19 +0000 2015,649245396615741400,: Michel Onfray tâcle Bernard Henri Lévy au sujet des ,,,fr,1443627139606
Wed Sep 30 15:32:23 +0000 2015,649245411513925600,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443627143158
Wed Sep 30 15:32:27 +0000 2015,649245428270108700,: Les migrants et les activistes quittent les rochers où ils s'étaient réfugiés depuis ce matin à ,,,fr,1443627147153
Wed Sep 30 15:32:27 +0000 2015,649245429436141600,: Les ,,,fr,1443627147431
Wed Sep 30 15:32:30 +0000 2015,649245442212020200,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627150477
Wed Sep 30 15:32:46 +0000 2015,649245509958414300,: Manifestations de clandestins à répétition à Calais : les commerçants prêts à déposer plainte ,,,fr,1443627166629
Wed Sep 30 15:32:48 +0000 2015,649245518128922600,: Baisse des ,,,fr,1443627168577
Wed Sep 30 15:32:50 +0000 2015,649245525410234400,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627170313
Wed Sep 30 15:32:58 +0000 2015,649245560021622800,":  : ""Le « SDF français » n'a jamais eu autant la cote que depuis la crise des migrants."" …",,,fr,1443627178565
Wed Sep 30 15:33:02 +0000 2015,649245578472390700,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627182964
Wed Sep 30 15:33:05 +0000 2015,649245587825672200,: Pourquoi les Français ne veulent pas des migrants  ,,,fr,1443627185194
Wed Sep 30 15:33:16 +0000 2015,649245634155913200,": ""Des Migrants refusent un plat jugé pas assez épicé""
Et après on va dire que l'extrême droite invente des hoaxs...

 h…",,,fr,1443627196240
Wed Sep 30 15:33:30 +0000 2015,649245694084186100,: Avec la crise des ,,,fr,1443627210528
Wed Sep 30 15:33:41 +0000 2015,649245740229857300,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443627221530
Wed Sep 30 15:33:43 +0000 2015,649245747964170200,: ,,,fr,1443627223374
Wed Sep 30 15:33:44 +0000 2015,649245753777520600,": Nos aistes st des saints médiatiques, ils donnent pour les migrants mais pas pour nos 140000 SDF dont 36000 enfants. …",,,fr,1443627224760
Wed Sep 30 15:33:45 +0000 2015,649245756264697900,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627225353
Wed Sep 30 15:33:59 +0000 2015,649245815970635800,: Sur ,,,fr,1443627239588
Wed Sep 30 15:33:59 +0000 2015,649245817044369400,: Avec la crise des ,,,fr,1443627239844
Wed Sep 30 15:34:09 +0000 2015,649245858060484600,": A la frontière franco-italienne, le camp de migrants de Vintimille évacué  ",,,fr,1443627249623
Wed Sep 30 15:34:12 +0000 2015,649245872086208500,": Les Allemands ont besoin de main d'œuvre...
Savent-ils que les Migrants ne veulent pas de travail juste de l'argent ?
…",,,fr,1443627252967
Wed Sep 30 15:34:13 +0000 2015,649245874795737100,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627253613
Wed Sep 30 15:34:14 +0000 2015,649245877861765100,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443627254344
Wed Sep 30 15:34:15 +0000 2015,649245882794278900,": On a trouvé de l'eau salée sur Mars, encore dix minutes et on va trouver un bateau de migrants à la dérive dessus.",,,fr,1443627255520
Wed Sep 30 15:34:19 +0000 2015,649245898061520900,": ""Tous ces ",,,fr,1443627259160
Wed Sep 30 15:34:25 +0000 2015,649245925232263200,: Effroyable prédiction de Poutine concernant l’Europe et la crise des migrants  via,,,fr,1443627265638
Wed Sep 30 15:34:27 +0000 2015,649245933369061400,: Je fais pai aussi de ces ,,,fr,1443627267578
Wed Sep 30 15:34:33 +0000 2015,649245960246329300,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627273986
Wed Sep 30 15:34:34 +0000 2015,649245960745451500,: Les migrants et activistes quittent les rochers sur lesquels ils étaient réfugiés à Vintimille. ,,,fr,1443627274105
Wed Sep 30 15:34:45 +0000 2015,649246007490908200,La police évacue les migrants à la frontière italienne par -  via,,,fr,1443627285250
Wed Sep 30 15:34:52 +0000 2015,649246039480901600,"ben voui, y a de la place. demandez Murielle, elle vous ouvrira/ ",,,fr,1443627292877
Wed Sep 30 15:35:03 +0000 2015,649246082615128000,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627303161
Wed Sep 30 15:35:13 +0000 2015,649246127036960800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627313752
Wed Sep 30 15:35:18 +0000 2015,649246145877778400,: Allemagne : des pauvres expulsés pour pouvoir accueillir les migrants  via,,,fr,1443627318244
Wed Sep 30 15:35:30 +0000 2015,649246199040593900,": ""Au Parlement européen, j'ai été la seule de mon groupe à prendre position contre les quotas de migrants"" ",,,fr,1443627330919
Wed Sep 30 15:35:37 +0000 2015,649246225674412000,: Après le vote de quotas ,,,fr,1443627337269
Wed Sep 30 15:35:38 +0000 2015,649246232758591500,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627338958
Wed Sep 30 15:35:39 +0000 2015,649246235258437600,: Baisse des ,,,fr,1443627339554
Wed Sep 30 15:35:41 +0000 2015,649246244662079500,: ben en fait dans la région où j'habite les apl sont déjà touchées par des migrants régularisés.,,,fr,1443627341796
Wed Sep 30 15:35:46 +0000 2015,649246265381945300,: ,,,fr,1443627346736
Wed Sep 30 15:35:46 +0000 2015,649246266287882200,: Les ,,,fr,1443627346952
Wed Sep 30 15:35:48 +0000 2015,649246274475171800,"Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales  via",,,fr,1443627348904
Wed Sep 30 15:35:48 +0000 2015,649246274554863600,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443627348923
Wed Sep 30 15:35:56 +0000 2015,649246307043909600,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627356669
Wed Sep 30 15:35:57 +0000 2015,649246310231593000,: ,,,fr,1443627357429
Wed Sep 30 15:36:02 +0000 2015,649246332805337100,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627362811
Wed Sep 30 15:36:02 +0000 2015,649246332901814300,: ,,,fr,1443627362834
Wed Sep 30 15:36:04 +0000 2015,649246338161483800,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443627364088
Wed Sep 30 15:36:04 +0000 2015,649246339872723000,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627364496
Wed Sep 30 15:36:05 +0000 2015,649246344398381000,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627365575
Wed Sep 30 15:36:05 +0000 2015,649246345002356700,: Sur ,,,fr,1443627365719
Wed Sep 30 15:36:07 +0000 2015,649246351495184400,: Allemagne : des pauvres expulsés pour pouvoir accueillir les migrants  via,,,fr,1443627367267
Wed Sep 30 15:36:07 +0000 2015,649246353336442900,"Baisser les APL pour financer les ""migrants"", je dis chapeau. Serrez vous, les pauvres, la France d'en haut a décidé d'être généreuse.",,,fr,1443627367706
Wed Sep 30 15:36:15 +0000 2015,649246386265784300,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627375557
Wed Sep 30 15:36:24 +0000 2015,649246424627064800,": Migrants : "" A Calais, les habitants se font piller, personne n'en parle "" / France Nation ",,,fr,1443627384703
Wed Sep 30 15:36:26 +0000 2015,649246431409250300,": ""Tous ces ",,,fr,1443627386320
Wed Sep 30 15:36:26 +0000 2015,649246433208614900,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627386749
Wed Sep 30 15:36:27 +0000 2015,649246438040432600,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627387901
Wed Sep 30 15:36:29 +0000 2015,649246442947747800,Migrants antichrétiens - L'Allemagne songe à séparer chrétiens et musulmans dans les centres pour réfugiés pour évi… ,,,fr,1443627389071
Wed Sep 30 15:36:29 +0000 2015,649246443216240600,: ,,,fr,1443627389135
Wed Sep 30 15:36:37 +0000 2015,649246479559868400,"N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443627397800
Wed Sep 30 15:36:41 +0000 2015,649246495183507500,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627401525
Wed Sep 30 15:36:44 +0000 2015,649246509737857000,: APL : pourquoi ne pas piocher dans les indemnités des élus pro-,,,fr,1443627404995
Wed Sep 30 15:36:45 +0000 2015,649246512678047700,"Une femme devient la ""star"" du mouvement anti-migrants hongrois après avoir prêté sa maison. ",,,fr,1443627405696
Wed Sep 30 15:36:48 +0000 2015,649246523151249400,": La tombe de nos ancêtres?
Ils s'assoient dessus, littéralement! ",,,fr,1443627408193
Wed Sep 30 15:36:48 +0000 2015,649246525458120700,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443627408743
Wed Sep 30 15:36:55 +0000 2015,649246552746274800,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443627415249
Wed Sep 30 15:36:56 +0000 2015,649246559549419500,": UN IMAM APPELLE LES MIGRANTS À ""FAIRE DES ENFANTS"" AVEC LES EUROP POUR ""CONQUÉRIR LEURS PAYS"" http://t.c…",,,fr,1443627416871
Wed Sep 30 15:36:59 +0000 2015,649246569179557900,: Je viens d'envoyer mon don pour les migrants... ,,,fr,1443627419167
Wed Sep 30 15:37:02 +0000 2015,649246582089588700,"À Lesbos, ""les migrants seront bientôt plus nombreux que les locaux""  via",,,fr,1443627422245
Wed Sep 30 15:37:04 +0000 2015,649246590864093200,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627424337
Wed Sep 30 15:37:11 +0000 2015,649246619150471200," Soutenez nous pour vous soutenir dans le problème des migrants. Le Congo est grand, nous avons de la place pour accueillir",,,fr,1443627431081
Wed Sep 30 15:37:11 +0000 2015,649246622552035300,: Allemagne : des pauvres expulsés pour pouvoir accueillir les migrants  via,,,fr,1443627431892
Wed Sep 30 15:37:15 +0000 2015,649246636514783200,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443627435221
Wed Sep 30 15:37:27 +0000 2015,649246689119895600, ya d migrants ou pas,,,fr,1443627447763
Wed Sep 30 15:37:32 +0000 2015,649246707700629500,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443627452193
Wed Sep 30 15:37:32 +0000 2015,649246709801992200,Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur dame !,,,fr,1443627452694
Wed Sep 30 15:37:33 +0000 2015,649246712503124000,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627453338
Wed Sep 30 15:37:42 +0000 2015,649246751908626400,: Avec la crise des ,,,fr,1443627462733
Wed Sep 30 15:37:45 +0000 2015,649246762855723000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627465343
Wed Sep 30 15:37:45 +0000 2015,649246763778449400,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627465563
Wed Sep 30 15:37:46 +0000 2015,649246769365274600,: Faut s'attendre à des attentats de grande envergures en France !  ,,,fr,1443627466895
Wed Sep 30 15:37:47 +0000 2015,649246770950705200,: Avec la crise des ,,,fr,1443627467273
Wed Sep 30 15:37:55 +0000 2015,649246805071384600,: Pourquoi les Français ne veulent pas des migrants  ,,,fr,1443627475408
Wed Sep 30 15:37:55 +0000 2015,649246805314674700,Les migrants doivent pouvoir demander l'asile dans le pays de leur choix  via ,,,fr,1443627475466
Wed Sep 30 15:38:00 +0000 2015,649246826286186500,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627480466
Wed Sep 30 15:38:00 +0000 2015,649246827301220400,"VOTEZ BIEN AUX RÉGIONALES ET PRÉSIDENTIELLES NOTRE ARGENT PAPOUR LES MIGRANTS AU DÉTRIMENT DU PEUPLE FRANÇAIS 

",,,fr,1443627480708
Wed Sep 30 15:38:01 +0000 2015,649246830430154800,": La tombe de nos ancêtres?
Ils s'assoient dessus, littéralement! ",,,fr,1443627481454
Wed Sep 30 15:38:05 +0000 2015,649246845961683000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627485157
Wed Sep 30 15:38:05 +0000 2015,649246846494314500,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627485284
Wed Sep 30 15:38:05 +0000 2015,649246847337369600,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443627485485
Wed Sep 30 15:38:05 +0000 2015,649246849438752800,: Des migrants font un pique-nique dans un cimetière. Et si c'était sur la tombe de vos ancêtres ? ,,,fr,1443627485986
Wed Sep 30 15:38:08 +0000 2015,649246859068854300,"Je crois qu'il comprend pas que même si j'ai fait un stage avec des migrants, c'est pas pour autant que je veux travailler dans ce milieu.",,,fr,1443627488282
Wed Sep 30 15:38:10 +0000 2015,649246869709803500,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627490819
Wed Sep 30 15:38:12 +0000 2015,649246874730410000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627492016
Wed Sep 30 15:38:13 +0000 2015,649246882275983400,: Les ,,,fr,1443627493815
Wed Sep 30 15:38:13 +0000 2015,649246881927819300,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627493732
Wed Sep 30 15:38:14 +0000 2015,649246884775764000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627494411
Wed Sep 30 15:38:18 +0000 2015,649246901020291100,"Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales  via",,,fr,1443627498284
Wed Sep 30 15:38:19 +0000 2015,649246905902436400,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627499448
Wed Sep 30 15:38:23 +0000 2015,649246923178774500,: ,,,fr,1443627503567
Wed Sep 30 15:38:26 +0000 2015,649246935073824800,Normal ! la France est une et indivisible et doit s'accommoder de tout sauf d'elle-même ! ,,,fr,1443627506403
Wed Sep 30 15:38:31 +0000 2015,649246954975809500,": XXIe siècle : Époque où tout le monde gueule quand c'est facebook qui rame, mais quand c'est les migrants, un peu moins.",,,fr,1443627511148
Wed Sep 30 15:38:32 +0000 2015,649246962185859100,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627512867
Wed Sep 30 15:38:34 +0000 2015,649246968452128800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443627514361
Wed Sep 30 15:38:34 +0000 2015,649246969425170400,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627514593
Wed Sep 30 15:38:38 +0000 2015,649246987171307500,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443627518824
Wed Sep 30 15:38:45 +0000 2015,649247016984424400,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443627525932
Wed Sep 30 15:38:47 +0000 2015,649247024072785900,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443627527622
